,PlayerID,PlayerName,ClubID
399,855256,Alex Scott,989
400,320411,Philip Billing,989
401,249089,Lewis Cook,989
402,183293,Joe Rothwell,989
403,469064,Gavin Kilkenny,989
404,399434,Marcus Tavernier,989
405,391065,Hamed Junior Traorè,989
406,188077,Ryan Christie,989
407,232964,Emiliano Marcondes,989
408,512385,Luis Sinisterra,989
409,330659,Justin Kluivert,989
410,823231,Dango Ouattara,989
411,277033,David Brooks,989
412,258889,Dominic Solanke,989
413,583255,Antoine Semenyo,989
414,275590,Kieffer Moore,989
415,249994,José Sá,543
416,136401,Daniel Bentley,543
417,215810,Tom King,543
418,525247,Max Kilman,543
419,438001,Santiago Bueno,543
420,606718,Toti,543
421,121477,Craig Dawson,543
422,578391,Rayan Aït-Nouri,543
423,175446,Jonny Otto,543
424,698678,Hugo Bueno,543
425,231572,Nélson Semedo,543
426,171679,Matt Doherty,543
427,170934,Mario Lemina,543
428,649020,Boubacar Traoré,543
429,503975,Joe Hodge,543
430,735570,João Gomes,543
431,450050,Jean-Ricner Bellegarde,543
432,433183,Tommy Doyle,543
433,415646,Bruno Jordão,543
434,1060740,Enso González,543
435,487465,Pedro Neto,543
436,74230,Pablo Sarabia,543
437,517894,Matheus Cunha,543
438,292246,Hee-chan Hwang,543
439,505653,Fábio Silva,543
440,369567,Sasa Kalajdzic,543
441,72476,Bernd Leno,931
442,186901,Marek Rodak,931
443,381469,Steven Benda,931
444,272622,Issa Diop,931
445,461883,Calvin Bassey,931
446,258878,Tosin Adarabioyo,931
447,145466,Tim Ream,931
448,349701,Antonee Robinson,931
449,296422,Fodé Ballo-Touré,931
450,262226,Timothy Castagne,931
451,206746,Kenny Tete,931
452,257455,João Palhinha,931
453,226973,Harrison Reed,931
454,245056,Sasa Lukic,931
455,123275,Tom Cairney,931
456,528888,Tyrese Francois,931
457,242631,Alex Iwobi,931
458,203394,Andreas Pereira,931
459,186186,Bobby De Cordova-Reid,931
460,817612,Luke Harris,931
461,52769,Willian,931
462,279455,Harry Wilson,931
463,204103,Adama Traoré,931
464,206040,Raúl Jiménez,931
465,525287,Carlos Vinícius,931
466,735571,Rodrigo Muniz,931
467,566799,James Trafford,1132
468,371021,Arijanet Muric,1132
469,243591,Lawrence Vigouroux,1132
470,606576,Denis Franchi,1132
471,403898,Jordan Beyer,1132
472,620598,Ameen Al-Dakhil,1132
473,392179,Hjalmar Ekdal,1132
474,401320,Dara O'Shea,1132
475,338635,Hannes Delcroix,1132
476,195633,Charlie Taylor,1132
477,214666,Connor Roberts,1132
478,468249,Vitinho,1132
479,581669,CJ Egan-Riley,1132
480,333014,Sander Berge,1132
481,536508,Han-Noah Massengo,1132
482,40613,Jack Cork,1132
483,293569,Josh Brownhill,1132
484,242606,Josh Cullen,1132
485,646658,Aaron Ramsey,1132
486,381963,Mike Trésor,1132
487,491296,Anass Zaroury,1132
488,745461,Luca Koleosho,1132
489,293281,Jacob Bruun Larsen,1132
490,386786,Darko Churlinov,1132
491,129078,Nathan Redmond,1132
492,743498,Wilson Odobert,1132
493,322702,Benson Manuel,1132
494,89231,Jóhann Berg Gudmundsson,1132
495,724041,Enock Agyei,1132
496,548729,Zeki Amdouni,1132
497,467623,Lyle Foster,1132
498,444208,Michael Obafemi,1132
499,53360,Jay Rodríguez,1132
500,61697,Wes Foderingham,350
501,121254,Adam Davies,350
502,385412,Jordan Amissah,350
503,377468,Anel Ahmedhodzic,350
504,389253,Auston Trusty,350
505,121324,John Egan,350
506,128909,Jack Robinson,350
507,52495,Chris Basham,350
508,505194,Luke Thomas,350
509,554251,Yasser Larouci,350
510,258885,Max Lowe,350
511,543164,Rhys Norrington-Davies,350
512,465717,Jayden Bogle,350
513,638649,Femi Seriki,350
514,322985,Gustavo Hamer,350
515,663581,Vini Souza,350
516,583199,James McAtee,350
517,314210,Tom Davies,350
518,546712,Anis Slimane,350
519,73547,Oliver Norwood,350
520,54383,John Fleck,350
521,490224,Ismaila Coulibaly,350
522,218087,Ben Osborn,350
523,146690,George Baldock,350
524,533662,Cameron Archer,350
525,298477,Oli McBurnie,350
526,406560,Rhian Brewster,350
527,852024,Bénie Traoré,350
528,609556,William Osula,350
529,746740,Daniel Jebbison,350
530,77757,Thomas Kaminski,1031
531,33027,Tim Krul,1031
532,91340,James Shea,1031
533,207742,Tom Lockyer,1031
534,407021,Mads Andersen,1031
535,548470,Teden Mengi,1031
536,264220,Reece Burke,1031
537,364409,Gabriel Osho,1031
538,504581,Ryan Giles,1031
539,608175,Alfie Doughty,1031
540,278166,Amari'i Bell,1031
541,207037,Dan Potts,1031
542,649452,Issa Kaboré,1031
543,324882,Marvelous Nakamba,1031
544,244338,Pelly Ruddock Mpanzu,1031
545,381967,Albert Sambi Lokonga,1031
546,131978,Ross Barkley,1031
547,184129,Jordan Clark,1031
548,125685,Luke Berry,1031
549,344830,Tahith Chong,1031
550,392591,Chiedozie Ogbene,1031
551,61842,Andros Townsend,1031
552,246963,Carlton Morris,1031
553,319900,Elijah Adebayo,1031
554,469958,Jacob Brown,1031
555,169801,Cauley Woodrow,1031
556,240414,Alex Meret,6195
557,244192,Pierluigi Gollini,6195
558,250683,Nikita Contini,6195
559,555557,Hubert Idasiak,6195
560,257732,Amir Rrahmani,6195
561,735568,Natan,6195
562,367284,Leo Østigård,6195
563,121985,Juan Jesus,6195
564,376514,Mathías Olivera,6195
565,87884,Mário Rui,6195
566,169880,Giovanni Di Lorenzo,6195
567,397225,Alessandro Zanoli,6195
568,192735,Stanislav Lobotka,6195
569,82070,Diego Demme,6195
570,354361,Frank Anguissa,6195
571,181136,Piotr Zielinski,6195
572,400489,Eljif Elmas,6195
573,468066,Jens Cajuste,6195
574,513245,Jesper Lindstrøm,6195
575,358008,Gianluca Gaetano,6195
576,885236,Lorenzo Russo,6195
